Gene	SRR3471108	SRR3471109	SRR3471110	SRR3471111	SRR3471112	SRR3471113	SRR3471114	SRR3471115	SRR3471116
ENSMUSG00000062278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062282	1.0018141	1.0011398	0.9775254	0.0	1.9987731	0.99375176	2.9596367	3.9334602	2.9516823
ENSMUSG00000062296	5.857257	1.4337186	22.032555	2.2676146	14.378103	7.978952	12.981621	14.338701	13.522357
ENSMUSG00000062300	292.1713	258.04782	217.50009	368.4513	372.32498	292.34927	520.1288	517.602	437.41336
ENSMUSG00000062309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735461
ENSMUSG00000062310	686.00995	735.52814	590.2575	2748.2598	2700.572	2362.3005	3494.538	3477.9949	2997.9888
ENSMUSG00000062312	775.56	721.6278	649.22864	272.26767	310.94598	228.19067	666.0037	659.03894	615.05365
ENSMUSG00000062314	8.872361	9.323308	5.605672	8.444465	9.287858	10.21267	19.931908	22.953335	18.2328
ENSMUSG00000062319	105.68193	134.94418	85.922295	42.341595	41.050163	26.482775	87.74215	79.648094	67.83722
ENSMUSG00000062327	2.094584	0.0	0.0	0.0	0.0	0.4276616	0.0	4.1060133	0.0
ENSMUSG00000062328	17478.94	18004.145	15048.688	24166.725	25505.541	21479.43	45606.01	46116.434	39273.766
ENSMUSG00000062329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9703455	0.97937435
ENSMUSG00000062342	15.509432	21.412144	20.892982	46.77861	69.4432	45.83414	62.997055	55.577892	64.06592
ENSMUSG00000062345	0.0	0.0	0.0	2.478145	1.794874	0.913819	2.7099283	3.5435169	3.6595092
ENSMUSG00000062352	508.82706	496.32498	371.91708	361.41107	367.2437	309.87653	651.06647	632.3242	538.36884
ENSMUSG00000062369	0.0	2.1047325	2.0121567	3.2093856	3.02321	1.9235003	4.2628665	4.975205	5.7979665
ENSMUSG00000062372	0.0	0.0	1.8929163	2.9851427	2.0374417	0.0	0.0	1.9479904	0.97434074
ENSMUSG00000062373	2177.0713	2216.2178	1790.8956	1544.6033	1519.3113	1241.3411	1973.364	2022.8162	1655.7684
ENSMUSG00000062376	427.82062	406.88388	342.04968	429.03668	429.60263	365.89832	544.13544	564.3744	491.5048
ENSMUSG00000062380	0.0	0.0	1.9138423	1.006301	0.0	0.0	1.9693323	1.960815	0.96046597
ENSMUSG00000062382	7.848097	3.0042353	0.0	1.1071235	7.512329	0.0	13.645717	12.075468	7.2435436
ENSMUSG00000062391	4.567647	1.0248644	0.0	7.447766	5.9792767	3.8924057	13.142429	8.131937	12.908349
ENSMUSG00000062393	0.0	0.0	0.0	1.9607859	1.007987	0.0	6.815676	4.8576784	2.939843
ENSMUSG00000062397	1820.2885	2022.374	1759.0504	2065.0396	2066.865	1789.7212	3284.4531	3555.4207	2835.3538
ENSMUSG00000062400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062410	0.0	2.0016003	0.93466055	3.87425	4.873846	4.7755527	24.947515	16.307165	15.446227
ENSMUSG00000062421	1496.5736	1428.0731	1277.4097	984.7262	942.67236	1009.127	1722.7809	1683.2473	1339.2192
ENSMUSG00000062426	0.0	0.0	0.0	0.9945237	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062432	3.0171685	3.0217686	3.8461542	55.197884	70.700516	43.288116	99.84326	99.76739	80.1133
ENSMUSG00000062433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735713
ENSMUSG00000062434	0.0	0.0	0.0	1.073041	0.92258996	0.0	0.0	0.0	0.0
ENSMUSG00000062438	5.2818336	4.9019823	2.148245	24.75753	17.70311	19.49632	36.29792	25.479687	29.82028
ENSMUSG00000062444	88.37043	83.91218	78.86371	57.63754	31.009119	42.061512	102.56366	80.22161	70.97995
ENSMUSG00000062456	71.05499	50.39322	44.648746	118.181046	36.703613	165.26616	86.81707	96.74809	54.375862
ENSMUSG00000062464	1.7673528	1.804572	0.0	0.0	0.0	1.768581	0.2603465	5.2158146	1.6452863
ENSMUSG00000062470	41.66328	43.55875	44.619953	32.88668	48.132515	34.01973	57.355827	49.963387	58.455933
ENSMUSG00000062478	0.0	0.0	0.0	0.0	0.0	0.0	0.97524863	0.0	0.0
ENSMUSG00000062480	25.39029	21.822079	17.170273	5.8688145	6.6158557	8.784373	3.8129916	6.793059	9.065669
ENSMUSG00000062483	0.0	1.0687047	0.95076984	10.492656	4.2880397	3.9338706	18.325275	23.139324	14.081229
ENSMUSG00000062488	44.42125	30.615047	27.24839	27241.148	28627.715	21732.879	34637.55	35065.85	29416.371
ENSMUSG00000062496	0.0	5.7636952	0.0	1.3416967	5.436808	5.05446	17.046898	2.2674232	9.966021
ENSMUSG00000062497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9729844	0.9767342
ENSMUSG00000062510	798.43854	874.39374	652.139	770.032	893.38745	724.7839	1007.7306	1008.3423	903.45264
ENSMUSG00000062511	3.4424121	1.1600864	2.0482478	1.0465124	3.0050917	0.0	8.969998	4.7822294	5.1928334
ENSMUSG00000062515	5252.012	5260.159	4268.61	4129.4487	3792.9546	3809.4734	5999.746	6220.8647	5253.524
ENSMUSG00000062518	0.0	1.6059692	2.3236115	10.953943	10.805517	9.040983	19.745829	15.271529	17.995857
ENSMUSG00000062519	1926.5803	1971.7283	1630.1423	740.6645	703.2336	584.5212	1447.5815	1358.8416	1192.7639
ENSMUSG00000062524	0.0	0.0	0.0	0.0	0.0	0.0	0.96561795	0.96505356	0.9941518
ENSMUSG00000062526	265.44818	261.7423	216.03595	193.95392	144.36446	132.44948	260.78912	265.54242	247.51764
ENSMUSG00000062527	0.0	0.0	0.94115245	0.0	0.0	0.0	1.971095	1.9670188	1.9685055
ENSMUSG00000062528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.878993	2.971045
ENSMUSG00000062542	0.0	0.0	0.0	0.0	0.0	1.0195278	3.1241653	3.4218974	0.0
ENSMUSG00000062545	1.052854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062546	0.0	1.0380716	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062553	17.47891	26.549528	17.7807	26.666016	40.721832	18.342583	71.97572	60.59098	47.623985
ENSMUSG00000062556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062561	0.0	0.0	0.0	0.9631914	0.0	0.0	0.98140705	3.9235628	0.9937797
ENSMUSG00000062563	0.0	0.0	0.0	1.5549183	0.0	0.0	0.76490664	1.1411742	2.8252957
ENSMUSG00000062564	0.0	0.0	0.0	0.0	0.0	0.0	0.9747013	0.0	0.0
ENSMUSG00000062580	759.60675	593.49475	754.22974	1321.216	1362.1588	1205.1317	1881.7034	1876.318	1545.8602
ENSMUSG00000062585	12.5220175	21.750042	9.284626	27.201458	28.047293	18.149452	42.054306	48.16095	28.579773
ENSMUSG00000062590	908.09546	929.59796	737.86566	450.98355	695.8283	494.95508	966.4846	924.0292	777.84204
ENSMUSG00000062591	155.6632	186.52106	138.01587	212.54086	192.76805	167.79759	292.06595	337.34152	254.71404
ENSMUSG00000062593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062598	0.54758716	0.0	0.0	0.0	0.0	0.0	2.0997915	0.0	0.0
ENSMUSG00000062604	10617.742	10651.713	8451.725	8633.606	8668.813	7415.9043	13461.988	13723.727	11639.322
ENSMUSG00000062608	0.0	0.0	0.0	0.0	0.0	0.0	0.9753958	0.9754425	0.0
ENSMUSG00000062609	111.714775	101.71008	58.965546	42.338654	78.315674	26.602917	68.776054	69.53864	65.15742
ENSMUSG00000062619	16.359034	12.77587	14.0339155	22.420187	24.33072	19.238281	36.783794	46.631535	37.34145
ENSMUSG00000062621	1.906335	1.8883276	0.8884964	2.7268162	1.7617004	1.7410553	11.620863	11.57673	3.573738
ENSMUSG00000062624	0.9969598	0.0	0.0	0.0	0.0	0.9696669	0.0	0.0	2.0168335
ENSMUSG00000062627	2549.9158	2566.1829	1967.1256	3518.4138	3627.7522	2915.6042	4243.5625	4400.174	3634.9927
ENSMUSG00000062629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9761453	0.0
ENSMUSG00000062638	1.2718364	1.2631395	1.2870281	1.9145476	1.41297	3.2356422	3.9625843	2.743431	3.992705
ENSMUSG00000062646	286.51797	310.17368	231.59091	244.34909	182.29222	154.50868	320.04272	361.47043	244.08508
ENSMUSG00000062647	12150.084	12544.429	10841.682	14788.135	14924.155	14538.733	23021.324	23526.145	20345.7
ENSMUSG00000062649	4.0651374	3.043073	1.972255	3.0396838	3.154724	1.8941603	2.931418	3.917062	0.0
ENSMUSG00000062651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735635
ENSMUSG00000062661	260.4371	261.9401	204.86292	142.50832	138.1346	125.79857	232.67706	223.97325	248.99176
ENSMUSG00000062683	1944.2186	1806.3137	1516.376	2088.901	1984.211	1857.4642	3269.7195	3235.274	2744.8906
ENSMUSG00000062687	5.1757255	7.276853	5.3669653	6.756121	9.056847	8.215976	4.258597	6.387254	6.741279
ENSMUSG00000062691	571.4728	575.2683	506.22815	598.12555	600.9712	476.3426	789.13947	676.709	618.6126
ENSMUSG00000062694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062704	4.850152	3.9451628	2.8935578	15.306194	9.988117	8.052671	15.748035	11.750548	9.163958
ENSMUSG00000062705	0.0	0.0	0.96740717	0.0	0.0	0.0	0.97542316	0.97709495	0.0
ENSMUSG00000062712	7.09	12.8955345	11.437701	13.175522	18.663029	9.451695	23.05487	21.00333	20.660404
ENSMUSG00000062713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062727	0.0	0.0	0.0	0.8730441	0.0	1.2836357	0.0	0.0	0.0
ENSMUSG00000062729	258.07812	238.42598	183.58614	146.39857	134.8077	120.9256	257.08295	181.17067	161.46559
ENSMUSG00000062732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735609
ENSMUSG00000062737	0.0	1.1228734	1.018595	3.395422	1.1358836	3.869061	2.949537	3.1514807	0.0
ENSMUSG00000062743	287.56766	312.5222	224.45427	82.508804	95.5021	72.4464	222.96425	246.06238	171.59941
ENSMUSG00000062751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9735712
ENSMUSG00000062753	206.79431	202.07031	167.6335	268.07074	259.97256	209.54137	421.7516	418.08163	353.06113
ENSMUSG00000062757	0.0	0.0	0.0	0.0	0.0	0.8057979	5.3057814	2.4480414	0.82510304
ENSMUSG00000062760	0.0	1.0455612	1.0359724	2.447268	1.0819048	1.0337462	5.6445146	2.7990685	3.0442123
ENSMUSG00000062761	1754.7069	1730.0363	1342.5079	1502.1859	1317.7538	1122.7699	2246.9412	2289.3923	1773.6499
ENSMUSG00000062762	1754.0664	1668.7598	1356.079	1315.2289	1167.6453	1035.2367	1743.4137	1774.7875	1432.2664
ENSMUSG00000062773	0.0	0.0	0.0	0.0	0.0	0.0	0.974663	0.0	0.0
ENSMUSG00000062778	0.0	0.0	0.0	0.0	0.68467593	0.0	1.4641441	0.0	0.0
ENSMUSG00000062782	3.157561	7.571987	7.9188194	6.862292	2.9279113	8.756972	10.081574	5.043825	7.148603
ENSMUSG00000062783	124.64813	125.80742	72.974594	26297.58	25520.275	21318.201	33557.156	33521.64	28281.184
ENSMUSG00000062785	5.3010006	0.0	4.4328604	0.0	0.5456357	0.5389523	1.0847795	0.0	2.7566557
ENSMUSG00000062791	0.0	0.9814614	0.0	0.9782002	4.8790007	6.8728704	7.927011	10.900107	7.019633
ENSMUSG00000062793	0.0	0.0	0.0	0.0	0.0	0.0	0.9746908	0.0	0.0
ENSMUSG00000062794	372.67322	377.60928	352.00473	305.79813	316.47763	229.58737	500.111	495.62103	411.50787
ENSMUSG00000062797	836.3819	832.02936	761.3118	1389.6099	1463.8058	1209.8098	2064.1624	2182.8308	1703.3899
ENSMUSG00000062814	0.0	0.0	0.0	1.0476763	0.0	0.0	1.8515363	0.0	0.0
ENSMUSG00000062818	6.26546	6.852613	7.1065674	13.702194	11.867999	9.419304	15.3194275	14.789421	15.442652
ENSMUSG00000062822	1245.3883	1217.2422	1009.7502	525.74	607.1853	495.39627	1132.9415	1100.8599	860.1719
ENSMUSG00000062825	14777.123	14428.853	12677.279	11010.207	10956.979	9176.47	14364.209	14578.63	12343.955
ENSMUSG00000062826	19.397446	19.89214	26.763683	30.476995	28.950302	29.361423	76.67917	64.577324	53.01404
ENSMUSG00000062833	0.0	0.0	0.0	0.0	0.0	0.0	0.974683	0.0	0.0
ENSMUSG00000062844	0.0	0.0	0.0	1.6045969	1.8134557	0.7624359	0.765228	2.3039238	3.5101657
ENSMUSG00000062859	12.330077	9.89768	4.6760316	1.2215053	8.604603	3.5119765	6.2491174	6.0281262	8.632687
ENSMUSG00000062861	338.33243	348.95755	290.4991	170.12828	191.08748	165.92273	294.2356	294.9079	234.1628
ENSMUSG00000062866	26.523888	20.884472	21.538246	29.199408	18.387302	10.684248	29.506752	26.532705	17.52924
ENSMUSG00000062867	3666.277	3615.8105	2989.3042	3332.1526	3552.4607	2988.6382	5281.741	5430.378	4467.81
ENSMUSG00000062868	8.645118	7.0625424	7.8735723	10.863977	9.832086	12.544276	12.896831	11.900781	10.629054
ENSMUSG00000062873	0.0	0.0	0.97601527	1.014561	1.9411597	0.94759107	0.0	0.0	0.0
ENSMUSG00000062878	0.0	0.0	0.9694823	1.0354332	0.9510312	0.9673878	1.8755955	0.0	1.9993489
ENSMUSG00000062892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97348404	0.9762661
ENSMUSG00000062901	946.97974	950.3645	612.4866	330.3445	317.66788	298.30603	546.5363	491.70206	408.69022
ENSMUSG00000062905	1.029859	0.0	0.0	7.1848507	9.880198	4.541336	6.9409943	5.8667126	4.794664
ENSMUSG00000062906	145.42972	161.99883	141.84018	109.83057	92.959366	92.59574	185.02094	209.89494	185.53967
ENSMUSG00000062908	3828.337	3800.7925	3211.9663	2291.377	2928.754	2461.8596	4871.2524	5157.9766	4214.8086
ENSMUSG00000062914	1.0537724	2.079053	4.014957	5.0013566	9.459442	4.824161	13.491313	10.5003605	13.525097
ENSMUSG00000062929	1549.9814	1555.6682	1506.1162	2511.0703	2337.7444	2059.9114	2608.3496	2569.7805	2254.691
ENSMUSG00000062931	534.5982	510.7513	444.72473	371.39957	344.4492	290.58737	529.32434	606.28937	514.1761
ENSMUSG00000062937	368.59583	482.07053	376.66968	321.6522	275.70328	305.01932	550.37756	584.7761	416.32938
ENSMUSG00000062939	4.1570177	8.408426	0.0	4.4996166	4.3085604	4.188184	37.420856	26.719942	40.060783
ENSMUSG00000062944	78.135735	75.86132	54.1324	67.790276	81.39862	58.134876	111.62057	101.626945	87.335
ENSMUSG00000062949	1357.515	1315.364	1111.2109	995.05615	990.2266	812.6598	1399.0482	1253.5062	1123.1129
ENSMUSG00000062952	0.0	0.0	0.0	0.9945107	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062960	2.3884165	1.1913787	3.4803689	18.149834	9.506497	8.03271	19.018755	10.443853	17.747288
ENSMUSG00000062961	0.0	1.0166088	1.9057633	2.9977627	0.0	0.95759845	5.9314055	6.915256	1.9463861
ENSMUSG00000062963	812.1162	812.29895	688.1728	819.72644	748.2976	695.17	1176.823	1198.4062	998.0524
ENSMUSG00000062980	1268.0791	1349.6179	1068.6433	768.45197	829.24603	742.39343	1325.5278	1260.793	1096.5464
ENSMUSG00000062981	3021.935	3142.3079	2648.7764	2685.5771	2803.7405	2551.674	4520.279	4664.2783	3819.0032
ENSMUSG00000062987	16.696472	24.983732	24.769846	42.352856	30.95196	27.633192	46.790974	60.84958	31.719551
ENSMUSG00000062991	9.617317	8.629316	5.5120463	27.963152	23.036373	16.842625	34.964355	24.752537	40.102688
ENSMUSG00000062995	0.0	0.0	0.0	2.2046018	1.8543146	0.8921004	2.172519	0.88999957	2.7518632
ENSMUSG00000062997	16333.264	16125.809	14563.179	24004.492	24660.672	18580.121	33914.164	34370.555	29285.61
ENSMUSG00000063011	219.76208	329.6775	292.40247	239.59453	222.66211	215.78001	248.88849	309.87192	190.06451
ENSMUSG00000063015	4044.9172	4001.3772	3420.5554	2926.4875	2709.3977	2666.5662	4357.233	4401.699	3752.766
ENSMUSG00000063018	156.42822	142.51466	149.60179	166.1232	176.02817	150.63313	207.22002	231.83292	204.89966
ENSMUSG00000063019	339.37323	344.91248	259.44284	658.17285	735.4419	579.8381	967.43353	1015.539	843.83685
ENSMUSG00000063020	0.0	0.9870532	0.0	0.9876396	0.0	0.0	2.9752545	1.9882189	3.9843507
ENSMUSG00000063021	39.098003	41.45634	35.961494	64.73149	46.579967	34.46616	56.790382	67.02484	60.251656
ENSMUSG00000063047	650.10736	632.9117	514.60565	473.82037	529.8745	385.67792	671.3199	713.2051	610.0776
ENSMUSG00000063049	792.07153	688.2399	673.3631	291.8229	314.18234	248.39659	770.73596	900.3919	632.171
ENSMUSG00000063052	1099.0276	1052.7797	886.86224	763.8666	764.9948	644.23956	1148.5798	1087.0706	1014.2725
ENSMUSG00000063058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000063060	4.0559783	7.1583834	2.8690164	1.9572886	6.456655	0.99456805	5.0436916	6.052094	6.002252
ENSMUSG00000063063	4.506209	3.168916	5.1735687	9.818091	9.127981	12.311368	12.186909	39.485588	14.214085
ENSMUSG00000063065	1375.8016	1535.152	1422.0433	846.54224	937.0866	1070.0345	1287.0182	1220.4238	1045.4688
ENSMUSG00000063077	6168.814	6362.061	4982.411	4108.525	4001.1086	3322.1929	6274.847	5655.248	5147.853
ENSMUSG00000063087	8.811786	29.43615	9.463011	46.88328	63.54231	76.255714	103.64774	81.29191	89.06867
ENSMUSG00000063089	0.0	0.0	0.0	0.9945265	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000063106	0.0	0.0	0.0	0.0	0.0	0.0	0.97469246	0.0	0.0
ENSMUSG00000063108	1478.7408	1318.1095	1452.4979	2333.818	2088.0432	2435.1218	3802.6177	3730.4614	3245.8274
ENSMUSG00000063109	2.9816692	2.252411	2.590535	10.497082	9.66436	8.689547	28.011003	23.402142	19.807055
ENSMUSG00000063116	12.388395	13.188864	14.388426	16.562119	15.397738	9.193614	21.31227	18.390368	14.413847
ENSMUSG00000063120	1.0110799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0141864
ENSMUSG00000063129	1.0326986	1.0357966	0.0	1.0000632	0.0	0.0	0.9906211	0.0	0.0
ENSMUSG00000063130	0.0	0.0	0.0	0.0	0.0	0.0	0.9693402	0.97290444	0.9822144
ENSMUSG00000063133	0.0	0.0	0.0	1.001275	0.0	1.887765	0.0	0.0	0.0
ENSMUSG00000063137	8.175061	13.228417	5.0771227	25.03845	11.5396595	14.538486	42.024075	37.261818	35.24312
ENSMUSG00000063142	45.448635	72.65257	49.197556	118.823296	123.191086	137.94833	281.20923	177.20978	136.006
ENSMUSG00000063145	297.83273	328.78802	272.74265	401.27533	489.97018	386.4709	609.7559	640.3345	644.21313
ENSMUSG00000063146	1205.806	1372.2294	1156.5842	428.805	373.00388	410.9398	1018.85876	1099.0894	777.87787
ENSMUSG00000063157	1.966935	3.041729	4.8671346	4.280313	1.9280032	2.8724298	13.251373	13.529236	15.540796
ENSMUSG00000063160	496.10126	553.7567	492.30045	183.43056	198.73312	236.72444	507.17502	464.0899	489.2708
ENSMUSG00000063163	0.76964456	0.0	0.7896509	6.515892	3.1072555	1.6328698	3.8777936	1.9811627	4.1987557
ENSMUSG00000063172	334.78436	348.2658	290.20203	524.07214	445.96545	415.13126	651.25244	643.5759	522.4952
ENSMUSG00000063173	0.0	0.0	0.0	0.0	0.0	0.92099035	0.9308167	1.2915226	1.7783967
ENSMUSG00000063176	0.0	0.0	0.0	0.0	0.0	0.0	0.97057015	0.0	1.955386
ENSMUSG00000063177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000063179	464.41266	406.62634	359.72028	233.31711	249.15471	217.25183	343.8352	395.1479	266.64435
ENSMUSG00000063188	10.200238	6.186466	9.839447	12.583674	18.199955	15.1637535	52.79566	27.748848	34.210728
ENSMUSG00000063193	178.36993	153.4351	170.55827	7.756089	9.079717	7.192493	37.191097	28.560295	29.023659
ENSMUSG00000063200	3250.0396	3405.4397	2944.641	4926.597	4681.6206	4163.8057	5296.0713	5491.1255	4318.9253
ENSMUSG00000063206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000063216	3.2409284	2.1603768	3.0995631	4.0507755	3.983452	4.794895	10.908963	13.778743	17.822096
ENSMUSG00000063221	0.0	0.0	0.0	0.0	0.0	0.0	0.9271583	0.0	1.024045
ENSMUSG00000063225	0.0	0.0	0.0	0.0	0.0	0.0	0.980167	0.97069234	0.0
ENSMUSG00000063229	14637.659	15373.859	12175.585	19771.691	19131.158	14989.557	26457.88	26947.652	22019.072
ENSMUSG00000063230	19.092611	21.034006	14.812383	21.098001	17.477667	18.364218	35.543156	25.844007	32.85308
ENSMUSG00000063232	1.6883993	2.7257383	7.65446	12.789382	16.16677	30.76047	12.467449	30.482368	14.06004
ENSMUSG00000063234	2.0856538	3.9975872	0.9386501	3.7258294	1.012822	1.931888	2.0333977	3.0414512	2.0186057
ENSMUSG00000063235	571.8771	609.4953	459.0013	541.95984	550.09015	455.67587	670.95496	626.6792	572.6774
ENSMUSG00000063236	390.00793	382.3202	295.74185	380.1221	356.10037	334.00064	637.41284	626.49567	535.4036
ENSMUSG00000063239	0.0	0.0	0.816958	0.89593905	1.7296234	0.8401674	1.8667117	0.84823185	5.8458476
ENSMUSG00000063240	9.379536	2.078156	7.1070566	6.0157695	4.9494786	2.9110756	7.038389	9.602762	8.206752
ENSMUSG00000063245	49.672256	55.50272	54.56616	27.125135	39.246532	27.830162	85.689575	67.0205	44.745537
ENSMUSG00000063251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9761506	0.0
ENSMUSG00000063252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000063253	2518.0808	2806.136	2354.5632	2894.1448	2701.989	2386.103	3261.3174	3212.901	2762.9307
ENSMUSG00000063260	0.0	0.0	0.0	1.9942476	1.9388218	4.8499527	4.8697133	4.866458	3.9184093
ENSMUSG00000063268	233.68686	219.34027	183.66107	4860.65	5161.66	4013.272	6309.5137	6450.782	5393.9526
ENSMUSG00000063273	5905.8384	6091.4263	5257.144	10210.499	10658.489	9713.122	13909.605	14489.797	11880.186
ENSMUSG00000063275	590.4398	675.75073	517.93726	621.4898	651.08606	609.1096	900.1774	899.012	719.8704
ENSMUSG00000063277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000063281	538.4665	537.5728	405.52472	658.84705	572.9375	580.3807	791.1484	818.903	717.213
ENSMUSG00000063296	10.15147	9.038589	12.107996	5.515233	2.6473448	5.812373	25.439198	17.849806	8.31613
ENSMUSG00000063297	0.0	2.0808976	0.0	2.0069141	0.7350146	1.9862009	5.530732	1.302007	2.591193
ENSMUSG00000063305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000063316	9629.0205	9626.757	8319.375	13460.542	10766.764	11665.997	20004.932	19910.596	17170.775
ENSMUSG00000063317	2198.4512	2405.488	1902.88	3695.5483	3598.7502	2896.5894	3718.839	3935.6108	3028.0125
ENSMUSG00000063320	97.77197	119.36409	95.09108	136.66905	71.43819	88.06202	146.2887	164.4297	133.68951
ENSMUSG00000063334	1804.9589	1808.1772	1360.5737	2660.4912	2784.7288	2154.2507	3979.1162	3865.6414	3432.2266
ENSMUSG00000063350	0.0	0.0	0.0	0.0	0.0	2.802857	0.7356241	1.4692554	0.7445495
ENSMUSG00000063354	2.8394628	0.0	0.0	0.0	0.0	0.0	0.7529215	0.7449732	0.758047
ENSMUSG00000063358	4102.2227	4088.5906	3332.093	4261.1064	4621.1772	3760.9258	6357.665	6603.461	5503.4097
ENSMUSG00000063362	1130.9481	1133.9512	876.6063	1219.2909	1228.9242	946.50934	1749.321	1711.404	1375.9857
ENSMUSG00000063364	106.86334	108.05242	98.44796	52.808113	48.92765	43.56432	95.26363	99.69804	76.960335
ENSMUSG00000063374	0.0	3.0517502	3.8732932	0.97253084	2.0281935	0.9594798	2.9472287	3.9165034	2.9314556
ENSMUSG00000063376	0.0	0.0	0.0	1.7168946	1.9792724	4.2040744	9.940745	4.9718957	5.649857
ENSMUSG00000063380	1.0412589	0.0	0.0	0.0	1.9418275	0.9881751	1.9464773	0.9740344	0.0
ENSMUSG00000063382	5209.2837	5237.411	4620.803	2369.1606	2240.8833	2075.1611	4538.712	4430.401	3936.7788
ENSMUSG00000063383	127.09955	145.29646	105.00413	62.387733	57.56653	57.84493	110.93776	132.2099	131.05867
ENSMUSG00000063386	6.2177343	6.119099	14.492244	8.184242	12.106752	8.572087	22.386509	16.526136	14.791667
ENSMUSG00000063394	13.060997	9.811302	11.865114	27.966455	19.43915	22.461544	76.938614	76.49974	71.96195
ENSMUSG00000063406	4220.735	4218.026	3447.9592	7052.933	7383.21	6117.0435	8293.422	8612.015	7241.336
ENSMUSG00000063409	1.0273823	0.0	0.9892318	0.88412464	0.0	0.99812424	0.99721426	2.0041482	1.0043894
ENSMUSG00000063410	677.19116	712.3988	578.9293	637.0252	566.7516	454.9493	899.72455	854.96344	803.0798
ENSMUSG00000063412	1783.3744	1913.9476	1591.8167	1902.5455	2235.0889	2016.5044	4994.909	4856.729	4198.617
ENSMUSG00000063415	203.19205	201.64758	153.7114	20.542982	25.472746	19.154636	69.01103	85.93847	63.521713
ENSMUSG00000063428	147.0612	157.90347	118.95166	95.429214	115.47515	75.17637	158.27953	173.0421	151.02399
ENSMUSG00000063430	1.0434934	0.0	0.0	0.0	1.1081324	1.0692469	4.418542	3.6750479	5.066828
ENSMUSG00000063434	7.451561	8.744193	1.1480378	3.5054553	8.31481	6.8161597	14.1788435	7.7108383	9.79488
ENSMUSG00000063439	374.73468	410.47107	366.392	177.49896	157.19797	124.56733	360.352	363.06927	317.20404
ENSMUSG00000063445	337.50595	386.15308	321.2058	314.35675	342.3015	307.45032	450.30402	481.2041	386.90137
ENSMUSG00000063446	1.2827138	0.0	0.98071045	0.0	0.0	0.0	1.5626433	0.0	1.0051082
ENSMUSG00000063447	0.0	0.0	0.0	8.346446	6.1467366	4.752309	9.474804	11.336972	9.587877
ENSMUSG00000063450	14995.288	16025.422	14385.665	7694.6567	9069.957	7878.3853	17127.254	18137.201	15225.342
ENSMUSG00000063455	845.2718	904.0234	621.7278	303.33896	322.11185	266.2208	578.05963	654.25555	478.01862
ENSMUSG00000063457	8145.2153	8253.098	7351.145	10771.703	11105.555	9683.309	15405.771	15206.875	13229.4375
ENSMUSG00000063458	48.879932	43.766434	52.156876	50.162697	65.64971	46.51912	101.00019	107.368515	98.94188
ENSMUSG00000063478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9761501	0.0
ENSMUSG00000063480	2382.056	2264.4326	1809.7562	3670.8809	3680.0056	3263.4714	6514.0645	6548.337	5294.1626
